date,AQI,defining_parameter,temperature,humidity,wind_speed,precipitation
2020-05-01,84,Ozone,20.9,72,20.1,0.0
2020-05-02,49,Ozone,23.3,75,22.8,0.0
2020-05-03,48,Ozone,24.0,77,20.9,0.0
2020-05-04,60,PM2.5,25.0,79,24.3,0.1
2020-05-05,66,PM2.5,25.7,82,18.8,3.2
2020-05-06,74,Ozone,22.9,60,21.7,3.4
2020-05-07,80,Ozone,21.9,70,27.7,0.0
2020-05-08,58,PM2.5,24.4,78,27.5,13.2
2020-05-09,45,Ozone,19.1,64,20.7,0.0
2020-05-10,71,Ozone,19.9,64,12.1,0.0
2020-05-11,112,Ozone,21.0,67,19.1,0.0
2020-05-12,58,PM2.5,23.3,74,26.4,3.2
2020-05-13,49,PM2.5,24.5,79,24.5,16.6
2020-05-14,54,PM2.5,24.2,86,22.2,7.3
2020-05-15,59,PM2.5,24.2,89,21.1,8.2
2020-05-16,61,Ozone,23.4,81,24.7,58.7
2020-05-17,46,Ozone,22.5,74,21.8,1.5
2020-05-18,151,Ozone,24.6,72,14.2,0.0
2020-05-19,58,PM2.5,26.2,76,18.3,0.0
2020-05-20,68,PM2.5,26.5,82,18.8,0.5
2020-05-21,56,PM2.5,25.9,84,22.9,0.3
2020-05-22,61,PM2.5,26.1,83,26.9,4.0
2020-05-23,56,PM2.5,26.7,81,24.3,1.2
2020-05-24,44,Ozone,24.2,87,24.5,13.6
2020-05-25,64,Ozone,25.3,79,21.5,3.3
2020-05-26,74,Ozone,23.0,76,17.9,2.4
2020-05-27,74,Ozone,22.3,83,20.1,15.9
2020-05-28,47,PM2.5,22.6,85,20.8,26.3
2020-05-29,45,Ozone,24.7,79,17.5,0.8
2020-05-30,58,Ozone,24.9,70,14.2,0.3
2020-05-31,61,Ozone,24.2,88,16.6,16.0
2020-06-01,74,Ozone,24.3,88,16.4,7.5
2020-06-02,108,Ozone,25.8,81,17.3,0.0
2020-06-03,58,PM2.5,25.7,88,14.0,8.8
2020-06-04,52,PM2.5,26.0,87,13.0,2.7
2020-06-05,97,Ozone,26.5,85,14.4,0.9
2020-06-06,52,PM2.5,27.9,77,16.8,0.1
2020-06-07,44,PM2.5,28.6,67,18.1,0.2
2020-06-08,53,PM2.5,27.9,77,20.0,5.1
2020-06-09,64,PM2.5,29.3,76,20.7,0.2
2020-06-10,80,Ozone,27.4,60,15.2,4.6
2020-06-11,64,Ozone,25.5,48,14.0,0.0
2020-06-12,77,Ozone,25.8,51,16.3,0.0
2020-06-13,74,Ozone,26.2,52,17.7,0.0
2020-06-14,87,Ozone,26.2,63,16.0,0.1
2020-06-15,67,Ozone,27.4,77,19.5,0.2
2020-06-16,147,Ozone,27.2,72,15.8,0.0
2020-06-17,77,Ozone,27.1,68,18.7,0.0
2020-06-18,61,Ozone,27.1,70,23.4,0.2
2020-06-19,43,PM2.5,27.0,76,22.5,0.8
2020-06-20,52,PM2.5,26.4,83,17.0,14.9
2020-06-21,32,PM2.5,26.0,86,26.6,4.2
2020-06-22,44,PM2.5,25.3,85,26.4,36.7
2020-06-23,55,PM2.5,25.4,85,27.9,12.6
2020-06-24,43,Ozone,24.7,88,17.7,69.9
2020-06-25,69,PM2.5,25.4,90,21.2,22.4
2020-06-26,137,PM2.5,26.9,90,22.4,1.3
2020-06-27,86,PM2.5,27.2,87,20.7,2.0
2020-06-28,62,PM2.5,27.6,84,24.0,1.4
2020-06-29,72,PM2.5,28.2,82,26.3,1.4
2020-06-30,82,PM2.5,28.6,82,24.9,0.6
2020-07-01,85,PM2.5,28.9,81,23.0,0.4
2020-07-02,100,PM2.5,29.4,78,15.9,0.1
2020-07-03,76,PM2.5,28.5,78,23.7,0.0
2020-07-04,80,PM2.5,28.6,76,17.3,0.0
2020-07-05,59,PM2.5,29.2,73,18.0,0.0
2020-07-06,58,PM2.5,28.8,79,19.8,0.8
2020-07-07,75,PM2.5,29.0,78,18.1,0.5
2020-07-08,86,PM2.5,29.8,74,22.5,0.2
2020-07-09,79,PM2.5,29.9,74,23.4,0.1
2020-07-10,59,PM2.5,30.1,75,19.3,0.0
2020-07-11,56,PM2.5,30.6,69,21.8,0.2
2020-07-12,61,PM2.5,30.3,71,18.2,0.3
2020-07-13,60,PM2.5,30.8,68,22.3,0.0
2020-07-14,78,PM2.5,30.1,70,24.7,0.0
2020-07-15,72,PM2.5,30.5,68,22.7,0.0
2020-07-16,76,PM2.5,29.7,73,21.1,0.2
2020-07-17,61,PM2.5,26.6,89,18.3,19.9
2020-07-18,54,PM2.5,27.1,84,19.8,3.4
2020-07-19,50,Ozone,27.3,85,18.0,2.7
2020-07-20,35,PM2.5,26.0,89,20.9,20.2
2020-07-21,38,Ozone,25.2,91,17.4,55.9
2020-07-22,33,PM2.5,26.1,90,15.8,27.7
2020-07-23,38,Ozone,28.0,85,15.7,1.9
2020-07-24,34,PM2.5,27.2,85,30.3,9.9
2020-07-25,32,PM2.5,25.9,93,28.4,29.2
2020-07-26,29,Ozone,25.8,91,22.0,29.0
2020-07-27,42,Ozone,26.1,89,13.1,10.8
2020-07-28,34,PM2.5,26.4,87,15.7,12.7
2020-07-29,51,PM2.5,27.0,87,22.4,5.3
2020-07-30,66,PM2.5,28.4,82,20.0,1.0
2020-07-31,58,PM2.5,27.8,87,18.7,6.6
2020-08-01,49,Ozone,26.2,88,14.6,17.6
2020-08-02,90,Ozone,26.7,83,7.7,0.7
2020-08-03,112,Ozone,28.1,77,18.7,0.3
2020-08-04,119,Ozone,27.8,78,14.5,10.3
2020-08-05,64,Ozone,28.6,75,14.5,0.1
2020-08-06,64,Ozone,27.8,82,14.6,2.8
2020-08-07,87,Ozone,28.1,81,17.7,0.3
2020-08-08,52,PM2.5,27.8,85,18.3,2.5
2020-08-09,67,PM2.5,28.0,81,17.0,2.6
2020-08-10,58,PM2.5,29.1,77,18.4,0.1
2020-08-11,55,PM2.5,28.4,81,17.8,2.8
2020-08-12,57,PM2.5,29.6,77,19.2,0.3
2020-08-13,63,PM2.5,30.2,70,17.3,0.0
2020-08-14,55,PM2.5,30.3,71,20.6,0.0
2020-08-15,52,PM2.5,30.8,68,21.3,0.0
2020-08-16,58,Ozone,30.7,68,15.0,0.0
2020-08-17,108,Ozone,29.7,68,18.1,0.1
2020-08-18,147,Ozone,29.2,63,14.6,0.0
2020-08-19,84,Ozone,29.4,57,13.3,0.0
2020-08-20,108,Ozone,28.3,56,21.1,0.0
2020-08-21,112,Ozone,27.3,72,14.2,2.9
2020-08-22,74,Ozone,27.7,74,12.9,0.5
2020-08-23,87,Ozone,28.4,70,13.4,0.0
2020-08-24,58,PM2.5,28.9,72,16.2,0.3
2020-08-25,52,PM2.5,29.5,65,18.1,0.1
2020-08-26,29,PM2.5,28.3,80,27.0,6.1
2020-08-27,40,Ozone,29.9,66,27.6,0.0
2020-08-28,58,PM2.5,29.6,78,21.0,2.4
2020-08-29,46,PM2.5,29.3,80,18.4,2.1
2020-08-30,52,PM2.5,28.6,84,20.4,4.5
2020-08-31,63,PM2.5,29.9,78,22.0,2.0
2020-09-01,84,PM2.5,31.0,73,29.6,1.0
2020-09-02,87,PM2.5,31.5,65,27.4,0.0
2020-09-03,60,PM2.5,28.8,79,17.7,4.5
2020-09-04,52,PM2.5,26.9,85,16.5,9.7
2020-09-05,55,PM2.5,27.0,84,15.6,2.1
2020-09-06,90,Ozone,27.0,85,14.7,3.9
2020-09-07,67,PM2.5,27.2,84,14.0,3.1
2020-09-08,55,PM2.5,26.0,88,16.0,12.1
2020-09-09,57,PM2.5,27.6,83,19.2,3.2
2020-09-10,49,PM2.5,26.6,88,18.4,5.6
2020-09-11,55,PM2.5,25.5,83,16.8,1.7
2020-09-12,53,PM2.5,27.3,79,14.3,0.8
2020-09-13,36,PM2.5,26.9,85,18.0,23.2
2020-09-14,46,PM2.5,27.4,80,19.5,1.9
2020-09-15,54,PM2.5,28.4,69,18.9,1.0
2020-09-16,54,PM2.5,28.0,71,13.7,6.5
2020-09-17,48,PM2.5,26.9,80,16.7,5.8
2020-09-18,57,PM2.5,26.3,65,19.9,0.0
2020-09-19,68,PM2.5,25.3,60,24.2,0.0
2020-09-20,57,PM2.5,22.0,73,33.5,16.2
2020-09-21,34,PM2.5,22.3,89,33.9,25.6
2020-09-22,27,Ozone,23.8,94,26.6,83.4
2020-09-23,22,Ozone,23.5,85,28.4,8.9
2020-09-24,22,PM2.5,22.0,80,15.1,0.1
2020-09-25,77,Ozone,22.8,79,14.0,0.0
2020-09-26,58,Ozone,24.2,81,16.7,0.0
2020-09-27,47,PM2.5,26.5,80,18.4,0.0
2020-09-28,40,PM2.5,23.6,73,27.7,7.9
2020-09-29,43,PM2.5,19.9,49,20.9,0.0
2020-09-30,63,NO2,20.3,57,10.5,0.0
2020-10-01,87,Ozone,21.5,59,14.0,0.0
2020-10-02,56,PM2.5,20.8,55,14.8,0.0
2020-10-03,119,Ozone,20.3,62,16.1,0.0
2020-10-04,108,Ozone,21.8,73,9.9,0.0
2020-10-05,136,Ozone,22.5,69,12.4,0.0
2020-10-06,80,Ozone,22.4,68,13.5,0.0
2020-10-07,61,PM2.5,23.1,63,12.0,0.4
2020-10-08,63,PM2.5,24.3,85,18.6,7.0
2020-10-09,57,PM2.5,23.3,92,38.8,54.4
2020-10-10,57,PM2.5,24.9,81,16.3,0.0
2020-10-11,52,PM2.5,26.1,82,18.1,0.0
2020-10-12,64,PM2.5,26.5,80,20.8,0.6
2020-10-13,140,Ozone,24.4,66,14.5,0.0
2020-10-14,87,Ozone,24.0,75,18.1,0.0
2020-10-15,55,PM2.5,25.7,80,21.0,0.7
2020-10-16,35,PM2.5,17.7,81,30.7,15.0
2020-10-17,54,PM2.5,21.4,71,22.6,0.5
2020-10-18,57,PM2.5,25.2,78,21.3,0.2
2020-10-19,61,PM2.5,24.9,88,17.4,3.8
2020-10-20,51,PM2.5,24.6,87,21.3,0.4
2020-10-21,53,PM2.5,24.2,87,19.1,1.5
2020-10-22,52,PM2.5,23.9,89,18.8,6.9
2020-10-23,45,PM2.5,23.1,85,25.6,0.8
2020-10-24,46,PM2.5,17.3,65,20.9,0.0
2020-10-25,56,PM2.5,20.4,82,21.7,0.6
2020-10-26,52,PM2.5,22.8,88,25.2,2.4
2020-10-27,63,PM2.5,20.5,85,18.6,4.2
2020-10-28,29,PM2.5,13.4,89,28.1,10.4
2020-10-29,35,PM2.5,11.9,61,25.5,0.0
2020-10-30,52,PM2.5,13.4,65,23.4,0.0
2020-10-31,74,Ozone,14.6,74,12.6,0.0
2020-11-01,74,PM2.5,17.3,69,21.5,0.0
2020-11-02,55,PM2.5,14.9,54,14.3,0.0
2020-11-03,71,NO2,14.5,58,10.5,0.0
2020-11-04,64,PM2.5,17.5,74,15.9,0.0
2020-11-05,55,PM2.5,19.9,82,13.6,0.0
2020-11-06,65,PM2.5,18.5,78,10.7,0.0
2020-11-07,62,PM2.5,19.7,78,13.7,0.0
2020-11-08,52,PM2.5,21.1,86,15.3,0.4
2020-11-09,40,PM2.5,23.6,86,19.6,0.3
2020-11-10,52,PM2.5,24.0,86,15.5,1.6
2020-11-11,74,PM2.5,22.9,77,15.5,0.7
2020-11-12,61,PM2.5,21.3,62,11.6,0.0
2020-11-13,67,PM2.5,21.6,88,17.5,0.5
2020-11-14,49,PM2.5,23.8,85,26.3,1.8
2020-11-15,39,Ozone,20.6,57,31.9,5.5
2020-11-16,52,PM2.5,14.6,47,16.8,0.0
2020-11-17,60,PM2.5,14.7,54,16.2,0.0
2020-11-18,69,PM2.5,15.3,58,15.1,0.0
2020-11-19,49,PM2.5,19.1,81,18.7,0.1
2020-11-20,54,PM2.5,21.3,87,21.7,1.8
2020-11-21,44,PM2.5,20.7,82,19.1,0.1
2020-11-22,52,PM2.5,20.6,74,13.8,0.0
2020-11-23,61,PM2.5,17.8,78,16.9,0.0
2020-11-24,52,PM2.5,21.8,80,32.4,1.7
2020-11-25,44,PM2.5,19.5,69,20.5,2.8
2020-11-26,58,PM2.5,18.0,79,16.5,1.3
2020-11-27,41,PM2.5,21.6,95,15.1,62.4
2020-11-28,28,Ozone,18.1,96,19.6,47.6
2020-11-29,28,Ozone,14.8,78,27.7,3.8
2020-11-30,36,NO2,8.5,53,26.2,0.0
2020-12-01,55,PM2.5,8.8,68,18.4,0.0
2020-12-02,33,NO2,17.0,84,27.8,53.0
2020-12-03,31,PM2.5,9.9,61,30.3,0.4
2020-12-04,55,PM2.5,8.9,71,15.3,0.0
2020-12-05,78,PM2.5,8.7,76,15.5,0.1
2020-12-06,55,PM2.5,11.4,72,19.5,0.0
2020-12-07,53,PM2.5,10.7,65,15.0,0.0
2020-12-08,82,PM2.5,11.4,73,11.5,0.0
2020-12-09,60,PM2.5,13.6,73,11.4,0.0
2020-12-10,56,PM2.5,16.2,78,17.9,0.0
2020-12-11,43,PM2.5,19.2,85,24.5,15.5
2020-12-12,56,PM2.5,17.0,89,17.5,0.5
2020-12-13,49,PM2.5,15.6,88,37.5,26.0
2020-12-14,28,PM2.5,7.1,70,29.2,0.0
2020-12-15,49,PM2.5,9.3,87,18.0,7.0
2020-12-16,38,PM2.5,7.2,79,20.1,0.0
2020-12-17,61,PM2.5,5.4,79,8.8,0.0
2020-12-18,60,PM2.5,11.6,83,26.7,0.2
2020-12-19,43,PM2.5,16.1,93,22.7,71.7
2020-12-20,58,PM2.5,13.3,81,12.1,0.0
2020-12-21,78,PM2.5,11.7,84,9.4,0.0
2020-12-22,58,PM2.5,14.3,79,19.8,0.0
2020-12-23,40,PM2.5,18.3,86,40.9,8.2
2020-12-24,47,PM2.5,7.5,38,34.5,0.0
2020-12-25,62,PM2.5,8.8,47,15.8,0.0
2020-12-26,63,PM2.5,11.7,73,15.9,0.0
2020-12-27,37,Ozone,16.2,78,25.1,0.1
2020-12-28,37,PM2.5,17.4,85,20.1,0.2
2020-12-29,40,Ozone,18.0,80,31.3,0.0
2020-12-30,52,PM2.5,19.8,89,29.2,22.6
2020-12-31,35,PM2.5,16.2,90,31.9,30.0
2021-01-01,30,Ozone,7.4,64,27.9,0.0
2021-01-02,60,PM2.5,7.1,68,18.9,0.0
2021-01-03,72,PM2.5,11.0,69,18.7,0.0
2021-01-04,58,PM2.5,14.8,84,15.1,0.0
2021-01-05,60,PM2.5,13.3,75,17.0,0.0
2021-01-06,44,NO2,16.0,84,37.3,22.3
2021-01-07,27,Ozone,10.9,60,25.1,0.0
2021-01-08,39,PM2.5,8.3,70,16.6,0.0
2021-01-09,56,PM2.5,6.4,77,11.0,0.0
2021-01-10,46,PM2.5,4.7,86,28.8,22.3
2021-01-11,56,PM2.5,3.8,77,23.0,0.6
2021-01-12,64,PM2.5,4.4,75,8.4,0.0
2021-01-13,54,PM2.5,7.7,72,14.5,0.0
2021-01-14,55,PM2.5,11.5,69,24.9,0.0
2021-01-15,40,PM2.5,9.5,38,31.7,0.0
2021-01-16,106,PM10,7.8,43,14.2,0.0
2021-01-17,130,PM2.5,9.6,60,15.3,0.0
2021-01-18,75,PM2.5,12.4,76,24.1,0.7
2021-01-19,51,PM2.5,18.2,81,20.9,0.8
2021-01-20,75,PM2.5,15.3,94,15.2,0.7
2021-01-21,53,PM2.5,18.9,96,15.3,10.3
2021-01-22,46,PM2.5,18.5,94,11.7,4.6
2021-01-23,36,PM2.5,16.9,92,18.4,2.9
2021-01-24,48,PM2.5,19.7,92,30.7,6.5
2021-01-25,56,PM2.5,21.5,76,30.9,4.5
2021-01-26,53,PM2.5,18.6,52,13.7,0.0
2021-01-27,44,PM2.5,15.0,50,29.2,0.1
2021-01-28,55,PM2.5,8.7,67,17.2,0.0
2021-01-29,58,PM2.5,10.3,82,19.9,0.0
2021-01-30,51,PM2.5,18.5,86,31.6,2.3
2021-01-31,53,PM2.5,15.1,65,28.1,0.3
2021-02-01,48,PM2.5,10.1,57,18.5,0.0
2021-02-02,56,PM2.5,9.9,67,13.7,0.0
2021-02-03,54,PM2.5,13.6,80,21.8,0.0
2021-02-04,47,PM2.5,19.5,77,34.1,1.0
2021-02-05,36,PM2.5,10.7,71,23.0,12.3
2021-02-06,57,PM2.5,13.2,86,23.7,2.6
2021-02-07,39,PM2.5,9.8,79,17.9,0.0
2021-02-08,52,PM2.5,15.5,84,22.1,0.0
2021-02-09,70,PM2.5,17.3,95,12.4,4.5
2021-02-10,66,PM2.5,16.7,94,17.9,13.1
2021-02-11,30,PM2.5,7.7,91,24.7,28.5
2021-02-12,61,PM2.5,3.9,81,24.3,1.1
2021-02-13,71,PM2.5,3.5,70,22.3,0.8
2021-02-14,54,PM2.5,1.9,79,26.4,8.0
2021-02-15,52,PM2.5,-6.3,67,33.4,11.2
2021-02-16,59,PM2.5,-5.1,53,19.5,0.0
2021-02-17,52,PM2.5,1.4,84,25.8,18.2
2021-02-18,53,PM2.5,0.3,80,28.7,0.0
2021-02-19,67,PM2.5,1.4,68,20.1,0.0
2021-02-20,70,PM2.5,5.5,78,19.1,0.0
2021-02-21,52,PM2.5,14.5,79,26.6,0.1
2021-02-22,55,PM2.5,15.0,68,17.7,0.3
2021-02-23,59,PM2.5,14.0,73,18.8,0.0
2021-02-24,52,PM2.5,19.1,88,23.8,1.1
2021-02-25,41,PM2.5,19.4,96,22.5,5.5
2021-02-26,56,PM2.5,20.8,90,24.5,4.5
2021-02-27,56,PM2.5,21.0,92,26.0,1.1
2021-02-28,58,PM2.5,22.0,93,24.1,2.8
2021-03-01,31,PM2.5,17.1,92,34.0,24.8
2021-03-02,39,Ozone,12.0,75,23.4,3.2
2021-03-03,64,Ozone,10.9,67,11.1,0.0
2021-03-04,58,PM2.5,12.5,73,17.8,0.0
2021-03-05,57,PM2.5,15.6,90,16.2,4.4
2021-03-06,43,PM2.5,14.0,74,20.5,0.5
2021-03-07,54,PM2.5,11.6,55,16.2,0.0
2021-03-08,65,PM2.5,13.3,78,23.6,0.0
2021-03-09,57,PM2.5,17.6,81,27.3,0.4
2021-03-10,56,PM2.5,19.5,87,32.7,3.8
2021-03-11,57,PM2.5,21.0,85,27.9,0.7
2021-03-12,95,PM2.5,21.0,90,26.9,0.9
2021-03-13,54,PM2.5,20.4,87,28.2,0.7
2021-03-14,42,PM2.5,19.8,88,33.9,8.2
2021-03-15,62,PM2.5,19.4,93,17.0,11.3
2021-03-16,56,PM2.5,21.7,93,22.5,5.9
2021-03-17,63,PM2.5,21.1,70,33.9,13.5
2021-03-18,40,Ozone,12.8,53,28.8,0.0
2021-03-19,48,Ozone,12.2,64,19.9,0.0
2021-03-20,52,PM2.5,11.7,69,15.8,0.0
2021-03-21,64,Ozone,12.7,79,17.8,0.0
2021-03-22,52,PM2.5,17.9,79,31.2,2.2
2021-03-23,75,PM10,20.5,74,22.9,22.6
2021-03-24,57,PM2.5,18.4,93,29.1,5.7
2021-03-25,58,PM2.5,19.9,77,27.1,1.0
2021-03-26,74,Ozone,18.3,75,18.9,0.0
2021-03-27,65,PM2.5,23.2,89,29.5,1.5
2021-03-28,58,PM2.5,18.4,73,32.0,7.7
2021-03-29,54,PM2.5,14.6,66,16.3,0.1
2021-03-30,54,PM2.5,21.3,90,29.2,4.4
2021-03-31,59,PM2.5,20.4,83,27.9,26.2
2021-04-01,57,PM2.5,14.8,41,24.5,0.0
2021-04-02,57,PM2.5,12.6,53,20.2,0.0
2021-04-03,49,Ozone,13.8,76,19.0,3.6
2021-04-04,61,Ozone,16.7,80,18.7,1.0
2021-04-05,54,PM2.5,19.0,83,22.4,0.7
2021-04-06,59,PM2.5,21.5,82,30.1,0.8
2021-04-07,62,PM2.5,23.0,82,31.3,6.9
2021-04-08,61,PM2.5,22.5,79,19.2,0.8
2021-04-09,70,PM2.5,23.7,84,30.1,0.6
2021-04-10,68,PM2.5,21.9,69,30.3,0.1
2021-04-11,159,Ozone,19.6,55,16.5,0.0
2021-04-12,74,Ozone,21.5,75,24.7,0.0
2021-04-13,65,PM2.5,23.1,90,23.8,13.2
2021-04-14,52,PM2.5,22.1,90,21.9,25.8
2021-04-15,43,PM2.5,19.8,89,23.4,3.4
2021-04-16,51,PM2.5,19.7,91,20.4,37.4
2021-04-17,37,PM2.5,16.0,78,28.3,3.0
2021-04-18,41,PM2.5,14.3,67,19.9,0.0
2021-04-19,57,PM2.5,15.6,65,13.8,0.1
2021-04-20,115,Ozone,18.3,67,22.7,0.0
2021-04-21,45,Ozone,14.0,54,22.8,0.0
2021-04-22,65,PM2.5,15.8,68,26.0,2.3
2021-04-23,59,PM2.5,21.5,91,37.1,23.1
2021-04-24,58,PM2.5,24.2,74,22.3,0.0
2021-04-25,61,Ozone,20.0,75,17.7,0.0
2021-04-26,57,PM2.5,21.1,81,23.9,0.0
2021-04-27,56,PM2.5,23.7,87,27.5,0.3
2021-04-28,69,PM2.5,25.4,83,35.7,0.4
2021-04-29,67,PM2.5,24.2,87,24.7,5.6
2021-04-30,52,PM2.5,22.1,95,21.5,84.1
2021-05-01,54,PM2.5,21.4,92,33.9,52.6
2021-05-02,46,PM2.5,23.4,83,25.9,7.9
2021-05-03,83,PM2.5,25.8,84,25.9,0.7
2021-05-04,74,PM2.5,24.8,86,20.2,7.8
2021-05-05,51,Ozone,21.0,72,18.7,0.0
2021-05-06,67,Ozone,21.4,73,14.1,0.0
2021-05-07,87,Ozone,21.5,71,17.1,0.0
2021-05-08,49,Ozone,22.8,85,33.0,1.5
2021-05-09,55,PM2.5,25.3,85,32.8,6.5
2021-05-10,59,PM2.5,25.9,84,18.5,7.9
2021-05-11,55,PM2.5,24.7,89,27.8,11.2
2021-05-12,33,PM2.5,20.3,84,20.6,25.0
2021-05-13,52,PM2.5,21.2,71,19.6,0.0
2021-05-14,84,Ozone,21.6,69,16.7,0.1
2021-05-15,55,PM2.5,22.4,77,24.9,0.7
2021-05-16,45,PM2.5,23.2,85,28.0,11.2
2021-05-17,53,PM2.5,22.4,92,25.7,29.4
2021-05-18,59,PM2.5,23.2,89,30.9,35.7
2021-05-19,56,PM2.5,22.1,90,33.8,19.4
2021-05-20,54,Ozone,22.6,90,14.2,12.8
2021-05-21,55,PM2.5,23.9,91,31.3,5.9
2021-05-22,55,PM2.5,23.3,92,31.0,26.9
2021-05-23,54,PM2.5,22.7,91,20.0,31.7
2021-05-24,53,PM2.5,23.2,91,21.4,38.6
2021-05-25,52,PM2.5,23.8,90,22.4,14.8
2021-05-26,57,PM2.5,25.4,85,17.8,1.9
2021-05-27,57,PM2.5,25.8,85,20.4,0.4
2021-05-28,56,PM2.5,24.7,90,18.3,20.0
2021-05-29,161,Ozone,24.9,84,24.6,2.7
2021-05-30,59,PM2.5,23.4,86,20.5,1.7
2021-05-31,59,PM2.5,24.5,86,20.9,3.6
2021-06-01,53,PM2.5,24.5,87,17.4,3.5
2021-06-02,84,Ozone,24.0,89,8.8,13.7
2021-06-03,53,PM2.5,23.4,92,15.3,40.1
2021-06-04,52,PM2.5,22.8,92,15.6,81.8
2021-06-05,47,PM2.5,23.6,88,15.6,5.5
2021-06-06,44,PM2.5,24.8,86,15.5,10.0
2021-06-07,61,PM2.5,27.5,85,33.0,2.6
2021-06-08,56,PM2.5,27.2,87,35.5,22.1
2021-06-09,59,PM2.5,27.9,84,21.6,4.9
2021-06-10,53,PM2.5,27.6,86,20.4,3.4
2021-06-11,48,PM2.5,27.7,79,17.2,0.0
2021-06-12,67,Ozone,27.7,84,18.3,4.9
2021-06-13,54,Ozone,28.0,82,10.5,2.4
2021-06-14,77,Ozone,28.7,79,12.3,0.8
2021-06-15,129,Ozone,28.1,82,12.2,2.0
2021-06-16,150,Ozone,27.6,79,16.0,0.4
2021-06-17,154,Ozone,28.1,73,17.1,0.5
2021-06-18,151,Ozone,27.7,66,14.8,0.1
2021-06-19,159,Ozone,28.2,73,19.9,0.0
2021-06-20,44,PM2.5,27.1,87,23.9,6.5
2021-06-21,60,PM2.5,26.7,85,20.0,15.1
2021-06-22,90,Ozone,26.3,88,9.5,13.9
2021-06-23,57,PM2.5,27.6,85,18.3,2.5
2021-06-24,61,PM2.5,27.5,84,19.4,3.4
2021-06-25,63,PM2.5,28.2,84,19.8,3.7
2021-06-26,54,PM2.5,27.7,81,21.1,4.0
2021-06-27,34,Ozone,26.2,86,19.7,10.8
2021-06-28,43,PM2.5,24.4,93,21.3,105.7
2021-06-29,51,PM2.5,25.7,88,18.7,9.7
2021-06-30,46,PM2.5,26.1,87,13.5,4.1
2021-07-01,97,Ozone,26.5,87,13.4,2.7
2021-07-02,90,Ozone,27.2,85,17.1,15.9
2021-07-03,54,PM2.5,25.8,90,11.3,48.9
2021-07-04,87,PM2.5,25.7,90,9.4,30.7
2021-07-05,88,PM2.5,25.7,90,13.0,25.4
2021-07-06,48,PM2.5,25.0,92,17.3,58.4
2021-07-07,53,PM2.5,25.3,88,18.4,7.7
2021-07-08,43,PM2.5,25.0,93,22.8,75.9
2021-07-09,56,PM2.5,25.4,92,19.1,56.1
2021-07-10,63,PM2.5,26.8,87,23.3,2.2
2021-07-11,80,PM2.5,27.6,84,21.9,1.0
2021-07-12,76,PM2.5,27.1,86,17.5,3.0
2021-07-13,64,PM2.5,25.7,89,13.5,5.5
2021-07-14,59,PM2.5,25.4,90,19.4,7.3
2021-07-15,61,PM2.5,26.2,87,17.4,4.4
2021-07-16,63,PM2.5,26.7,86,14.4,6.3
2021-07-17,57,PM2.5,28.1,81,16.9,0.6
2021-07-18,45,PM2.5,27.2,87,15.2,3.2
2021-07-19,53,PM2.5,26.7,88,12.5,31.8
2021-07-20,58,PM2.5,26.5,86,10.6,39.1
2021-07-21,87,Ozone,26.2,85,8.7,7.4
2021-07-22,56,PM2.5,26.4,88,16.9,7.7
2021-07-23,63,PM2.5,28.2,82,17.7,0.7
2021-07-24,79,PM2.5,28.6,81,14.9,0.0
2021-07-25,67,Ozone,28.1,81,15.7,0.0
2021-07-26,179,Ozone,28.5,78,13.8,0.0
2021-07-27,97,Ozone,27.6,84,12.8,17.4
2021-07-28,136,Ozone,27.4,84,7.1,0.8
2021-07-29,87,Ozone,28.3,84,15.6,1.3
2021-07-30,67,Ozone,27.8,85,14.2,4.2
2021-07-31,53,PM2.5,27.9,87,14.0,2.3
2021-08-01,62,PM2.5,28.3,85,17.3,1.7
2021-08-02,55,PM2.5,27.8,84,15.2,5.4
2021-08-03,62,PM2.5,26.5,88,13.5,13.3
2021-08-04,72,PM2.5,26.6,87,11.9,4.3
2021-08-05,93,Ozone,26.2,86,12.9,2.0
2021-08-06,100,Ozone,26.0,83,18.1,13.2
2021-08-07,58,PM2.5,27.7,81,17.3,0.0
2021-08-08,52,PM2.5,28.3,82,22.0,2.1
2021-08-09,55,PM2.5,28.6,81,20.5,1.7
2021-08-10,54,PM2.5,28.3,83,18.1,4.6
2021-08-11,58,PM2.5,27.3,87,16.7,3.0
2021-08-12,60,PM2.5,27.1,86,15.8,1.2
2021-08-13,67,PM2.5,26.6,89,11.4,4.3
2021-08-14,54,PM2.5,26.8,85,11.8,4.3
2021-08-15,52,PM2.5,26.2,89,10.0,6.0
2021-08-16,80,Ozone,26.3,90,11.2,20.2
2021-08-17,54,PM2.5,27.4,87,13.9,4.8
2021-08-18,59,PM2.5,27.6,85,17.1,9.4
2021-08-19,63,PM2.5,28.1,85,14.2,5.0
2021-08-20,70,PM2.5,28.7,78,18.4,0.0
2021-08-21,66,PM2.5,28.6,78,18.4,0.0
2021-08-22,65,PM2.5,27.6,83,14.0,0.3
2021-08-23,97,Ozone,27.9,80,13.7,0.0
2021-08-24,87,Ozone,28.1,82,13.3,0.1
2021-08-25,126,Ozone,27.5,88,9.2,14.4
2021-08-26,61,Ozone,26.8,88,19.7,10.0
2021-08-27,60,PM2.5,26.0,91,15.9,12.2
2021-08-28,54,PM2.5,26.7,88,14.3,3.4
2021-08-29,54,PM2.5,27.4,86,10.5,4.6
